Time,Temperature(℃),Feels Like(℃),Dew Point(℃),Humidity(%),Solar(W/m²),UVI,Rain Rate(in/hr),Daily(in),Event(in),Hourly(in),Weekly(in),Monthly(in),Wind Speed(mph),Wind Gust(mph),Wind Direction(º),Relative(inHg),Absolute(inHg),Weather Condition,temp,dwpt,rhum,prcp,wdir,wspd
88,29.3,30.2,18.3,52,534.2,5,0,0,0,0,0,0.03,1.7,5.8,142,28.82,29.48,33.1,31.6,22.9,60,0,60,7.6
88,28.8,30.2,19.1,56,539.9,5,0,0,0,0,0,0.03,1.8,5.8,176,28.84,29.49,29.04285714,32.5,24.8,64,0,300,9.4
88,29.9,32,20.3,57,533.8,5,0,0,0,0,0,0.03,0.9,3.4,128,28.82,29.48,27.71428571,32.5,24,61,0,310,5.4
88,30.1,32.6,20.8,57,609.1,5,0,0,0,0,0,0.03,2,4.5,156,28.8,29.45,32.54285714,31,21.2,56,0,90,3.6
88,31.8,35.7,22.1,57,538.6,5,0,0,0,0,0,0.03,1.2,3.4,141,28.79,29.45,33.17142857,28.1,19.6,60,0,51,15.1
88,29.9,31.6,19.5,54,531.8,5,0,0,0,0,0,0.03,1.9,5.8,157,28.84,29.5,26.3,28.2,20.2,62,0,52,20.5
88,27,27.6,16.7,53,510.2,4,0,0,0,0,0,0.03,2.3,6.9,188,28.92,29.57,27.77142857,27.5,18.5,58,0,56,13.7
88,24,24,14.1,54,396,3,0,0,0,0,0,0.03,1.9,5.8,241,28.93,29.58,33.25714286,26.9,17.9,58,0,43,15.8
88,25.8,25.8,15.6,53,511.4,4,0,0,0,0,0,0.03,2.2,5.8,159,28.85,29.5,31.65714286,27.8,19.1,59,0,90,7.6
88,27.4,28.2,17.6,55,498.8,4,0,0,0,0,0,0,0.6,3.4,124,28.78,29.44,32.17142857,28,18.1,55,0,50,5.4
88,29.8,31.5,19.5,54,502,4,0,0,0,0,0,0,1,3.4,183,28.74,29.39,29.77142857,29.5,19.5,55,0,80,11.2
88,30.5,32.5,20.1,54,499.6,4,0,0,0,0,0,0,0.9,2.2,153,28.76,29.42,28.48571429,29.3,20.5,59,0,80,7.6
88,29.9,31.5,19.5,54,498.6,4,0,0,0,0,0,0,1.6,4.5,171,28.78,29.43,31.85714286,30.8,21.3,57,0,80,11.2
88,29.2,30.1,18,51,484.4,4,0,0,0,0,0,0,1.8,5.8,185,28.78,29.43,29.68571429,29.3,26.5,85,0,90,18.4
88,28.9,30.6,19.8,58,493.8,4,0,0,0,0,0,0,1.1,5.8,144,28.77,29.43,26.75714286,27,16.6,53,0,70,9.4
88,29.9,31.9,20.2,56,496.2,4,0,0,0,0,0,0,1.7,5.8,141,28.79,29.44,29,24.3,14.7,55,0,60,5.4
88,28.8,30.4,19.7,58,487,4,0,0,0,0,0,0,1.9,4.5,130,28.84,29.49,32.1,25.2,15.5,55,0,80,7.6
88,26.9,27.8,17.8,57,489.3,4,0,0,0,0,0,0,1.6,3.4,165,28.83,29.48,28.34285714,24.6,16.3,60,0,62,11.2
88,27.9,29.3,19.5,60,486.8,4,0,0,0,0,0,0,1.1,3.4,155,28.77,29.42,28.98571429,28.3,19,57,0,110,7.6
88,30.1,32.6,20.8,58,468.1,4,0,0,0,0,0,0,1,3.4,175,28.75,29.4,34.2,28.8,20,59,0,70,5.4
88,29.7,31.4,19.7,55,500.1,4,0,0,0,0,0,0,3.4,8.1,216,28.76,29.41,28.44285714,28.5,19.7,59,0,80,9.4
88,26.8,27.8,18.1,59,354.3,3,0,0,0,0,0,0,1.8,3.4,165,28.79,29.44,27.54285714,28,18.4,56,0,80,5.4
88,24.9,24.9,16.1,58,269.7,2,0,0,0,0,0,0,0.9,2.2,193,28.89,29.54,35.04285714,28.1,19.1,58,0,100,5.4
88,23.8,23.8,13.5,52,491.6,4,0,0,0,0,0,0,1.7,4.5,215,28.94,29.6,28.12857143,28.5,19.4,58,0,60,13
88,24.1,24.1,13.7,52,471,4,0,0,0,0,0,0,1.6,3.4,146,28.98,29.64,27.57142857,28.3,19.5,59,0,80,13
88,25.2,25.2,15.3,54,470.8,4,0,0,0,0,0,0,1,2.2,158,28.91,29.56,35.07142857,26.5,17.8,59,0,70,5.4
88,26,26,16.2,55,464.2,4,0,0,0,0,0,0,1.9,3.4,122,28.91,29.56,35.14285714,26.7,18.6,61,,40,7.6
88,25,25,12.8,47,454,4,0,0,0,0,0,0,1.7,3.4,158,28.93,29.58,30.08571429,27.5,20.8,67,,80,5.4
88,24.4,24.4,13.7,51,465.5,4,0,0,0,0,0,0,1.5,4.5,154,28.89,29.54,28.35714286,28.5,19.7,59,,70,9.4
88,24.5,24.5,14.4,53,465.7,4,0,0,0,0,0,0,2.6,6.9,147,28.88,29.53,34.45714286,26.5,18.1,60,,40,7.6
88,22.7,22.7,12.6,53,399.2,3,0,0,0,0,0,0,2.4,4.5,122,28.88,29.54,34.74285714,26,16.3,55,0,70,5.4
88,24.6,24.6,14.1,52,440.3,4,0,0,0,0,0,0,1.8,4.5,195,28.85,29.5,22.61428571,21.5,12.9,58,0,80,7.6
88,25,25,14.4,52,470.7,4,0,0,0,0,0,0,1.7,3.4,180,28.9,29.56,30.3,23.7,13.3,52,0,40,11.2
88,24.8,24.8,14.5,53,451.1,4,0,0,0,0,0,0,1.3,3.4,184,28.92,29.57,34.1,24.5,15.4,57,0,0,0
88,27.4,28.3,17.8,56,453.1,4,0,0,0,0,0,0,1.3,3.4,249,28.92,29.57,34.07142857,24.7,14.2,52,0,50,9.4
88,27.1,27.6,16.2,51,471.3,4,0,0,0,0,0,0,3,8.1,231,28.97,29.62,21.07142857,27.5,16.2,50,0,40,3.6
88,24.3,24.3,13.9,52,452.8,4,0,0,0,0,0,0,0.6,3.4,162,28.98,29.63,31.45714286,27.4,16.1,50,0,60,7.6
88,25.7,25.7,15.7,54,450.1,4,0,0,0,0,0,0,0.6,2.2,146,28.92,29.57,23.82857143,26.3,16,53,0,30,9.4
88,25.5,25.5,15.9,56,448.9,4,0,0,0,0,0,0,1.3,2.2,131,28.91,29.56,32.78571429,22.9,13.7,56,0,360,3.6
88,24.4,24.4,15.4,57,434.7,4,0,0,0,0,0,0,0.6,2.2,162,28.86,29.52,33.57142857,24.5,15.4,57,0,50,5.4
88,25.2,25.2,16.3,58,432.8,4,0,0,0,0,0,0,0.8,3.4,158,28.87,29.52,26.05714286,25.2,15.5,55,0,70,14.8
88,25.8,25.8,14.1,48,440.2,4,0,0,0,0,0,0,1.9,4.5,173,28.91,29.56,31.77142857,23.7,15.5,60,0,0,0
88,24.3,24.3,10.3,41,443.3,4,0,0,0,0,0,0,1.5,3.4,165,28.89,29.54,31.77142857,24,15.8,60,0,50,5.4
88,23.6,23.6,13.5,53,408,3,0,0,0,0,0,0,1.6,3.4,180,28.96,29.61,31.77142857,25.9,14.4,49,0,30,7.6
88,23.1,23.1,10.2,44,417.7,4,0,0,0,0,0,0,1.5,4.5,171,28.89,29.54,32.92857143,23.8,10.5,43,0,70,11.2
88,24.3,24.3,15.7,58,413.1,4,0,0,0,0,0,0,1,4.5,163,28.87,29.52,28.07142857,23.5,13.1,52,0,50,9.4
88,25.6,25.6,16.1,56,432.8,4,0,0,0,0,0,0,1.2,3.4,145,28.85,29.5,31.05714286,23.8,9.4,40,0,10,7.6
88,25.9,25.9,17.3,59,426.9,4,0,0,0,0,0,0,1.6,4.5,186,28.9,29.55,30.97142857,23.5,15,59,0,50,5.4
88,25.3,25.3,15.3,54,447.6,4,0,0,0,0,0,0,2,4.5,94,29,29.65,33.55714286,24.5,16,59,0,70,9.4
88,21.7,21.7,11.4,52,420.4,4,0,0,0,0,0,0,3.6,6.9,206,29.08,29.74,29.04285714,25.7,17.4,60,0,80,5.4
89,20.2,20.2,8.2,46,417,4,0,0,0,0,0,0,1.8,2.2,234,29.08,29.73,35.15714286,24.7,15.3,56,0,60,14.8
89,25.4,25.4,16,56,470.9,4,0,0,0,0,0,0,2.9,9.2,188,28.95,29.6,35.15714286,22.1,11.2,50,0,90,5.4
89,24.4,24.4,14.2,53,451,4,0,0,0,0,0,0,2.1,3.4,234,28.98,29.64,35.15714286,19.1,8.4,50,0,30,13
89,23.8,23.8,10.8,44,429.4,4,0,0,0,0,0,0,0.6,1.1,127,28.95,29.6,34.4,20.5,8.2,45,0,80,5.4
89,23.4,23.4,13.9,55,435.2,4,0,0,0,0,0,0,1.1,2.2,141,28.88,29.53,34.17142857,21.5,12.4,56,0,350,7.6
89,23.6,23.6,14.1,55,448.1,4,0,0,0,0,0,0,2,2.2,118,28.86,29.51,36.81428571,25,15,54,0,60,9.4
89,24.1,24.1,14.4,55,427.9,4,0,0,0,0,0,0,0.7,2.2,138,28.82,29.47,35.7,22.7,13.5,56,0,20,9.4
89,25.9,25.9,16.3,56,417.6,4,0,0,0,0,0,0,0.8,2.2,138,28.82,29.48,33.62857143,21.7,12,54,0,90,9.4
89,26.8,27.5,16.9,55,428.4,4,0,0,0,0,0,0,0.7,2.2,138,28.81,29.46,33.7,22.3,14.2,60,0,70,7.6
89,28.8,28.9,15.9,45,399.6,3,0,0,0,0,0,0,0.3,1.1,123,28.75,29.4,28.48571429,23.2,13.4,54,0,30,5.4
89,26,26,16.9,57,376.4,3,0,0,0,0,0,0,2.1,5.8,141,28.81,29.46,29.77142857,21.3,14.2,64,0,0,0
89,20.2,20.2,9.5,50,396.2,3,0,0,0,0,0,0,1.3,4.5,141,28.94,29.59,28.5,23.5,14.2,56,0,90,5.4
89,20.1,20.1,9.8,52,399.2,3,0,0,0,0,0,0,1.7,4.5,155,28.98,29.63,32.07142857,24.8,17,62,0,110,11.2
89,20.6,20.6,11.8,57,340.3,3,0,0,0,0,0,0,0.4,1.1,169,29.01,29.66,26.4,25.4,17.1,60,0,110,3.6
89,23.1,23.1,13.7,55,443.4,4,0,0,0,0,0,0,0.4,1.1,136,28.88,29.53,33.35714286,27.5,15.2,47,0,0,0
89,28.4,28.5,15.8,46,443.1,4,0,0,0,0,0,0,0.7,2.2,142,28.8,29.46,31.01428571,27.5,16.2,50,0,60,3.6
89,30,30,16.1,43,435.5,4,0,0,0,0,0,0,0,1.1,113,28.74,29.4,32.02857143,26.1,16.4,55,0,90,11.2
89,28.8,28.9,15.8,45,402.8,3,0,0,0,0,0,0,0.1,1.1,112,28.72,29.38,30.15714286,19.9,9.8,52,0,70,7.6
89,26.8,27.8,18.2,59,401.7,3,0,0,0,0,0,0,2,4.5,,,,29.91428571,18.8,9,53,0,61,18
89,24,24,13.6,52,443.1,4,0,0,0,0,0,0,1.7,5.8,147,28.92,29.57,29.52857143,19.9,11.1,57,0,60,15.5
89,22.4,22.4,14.3,60,413.1,4,0,0,0,0,0,0,1.1,3.4,189,28.84,29.5,32.5,21.3,13.5,61,0,76,9.7
89,25.6,25.6,18.4,64,279.6,2,0,0,0,0,0,0,2.1,6.9,161,28.84,29.49,33.37142857,24.7,14.8,54,0,81,5.8
89,22.8,22.8,12.6,53,491.8,4,0,0,0,0,0,0,1.8,4.5,163,28.94,29.6,34.95714286,26.6,15,49,0,265,1.8
89,23.5,23.5,13.7,54,492.8,4,0,0,0,0,0,0,1,2.2,149,28.92,29.58,35.65714286,28.8,15.3,44,0,225,7.9
89,25.1,25.1,16.3,58,549.5,5,0,0,0,0,0,0,0.5,2.2,209,28.88,29.53,35.65714286,26.5,18.1,60,0,87,14.4
89,27.9,29,18.7,57,470.4,4,0,0,0,0,0,0,0.7,2.2,134,28.83,29.48,35.65714286,22.2,12.5,54,0,58,17.6
