Time,Temperature(℃),Feels Like(℃),Dew Point(℃),Humidity(%),Solar(W/m²),UVI,Rain Rate(in/hr),Daily(in),Event(in),Hourly(in),Weekly(in),Monthly(in),Wind Speed(mph),Wind Gust(mph),Wind Direction(º),Relative(inHg),Absolute(inHg),Weather Condition,temp,dwpt,rhum,prcp,wdir,wspd
88,18.6,18.6,13.3,71,129.2,1,0,0,0,0,0,0,0,0,146,28.96,29.61,43.85714286,20.8,16.2,75,0,350,5.4
88,18.7,18.7,14.6,77,127.8,1,0,0,0,0,0,0,0,1.1,135,28.9,29.55,44.57142857,22.7,16.7,69,0,0,0
88,19.4,19.4,15.5,78,124.6,1,0,0,0,0,0,0,0.6,2.2,198,28.9,29.55,35.57142857,21.6,16.3,72,0,0,0
88,18.5,18.5,14.4,77,119.8,1,0,0,0,0,0,0,0.1,1.1,165,28.86,29.51,45.14285714,18.6,13.9,74,0,0,0
88,18.4,18.4,15.1,81,85.3,0,0,0,0,0,0,0,0.7,2.2,153,28.84,29.49,42,18.7,14.8,78,0,0,0
88,20.8,20.8,15.3,71,123.8,1,0,0,0,0,0,0,0.2,1.1,154,28.88,29.54,37.85714286,19.5,15.4,77,0,60,3.6
88,18.3,18.3,12.3,68,111.2,1,0,0,0,0,0,0,0.2,1.1,186,28.86,29.51,42.85714286,18.6,15.3,81,0,0,0
88,17.8,17.8,13.7,77,109.8,1,0,0,0,0,0,0,0.4,1.1,148,28.95,29.6,42.85714286,18.8,15.3,80,0,0,0
88,17.3,17.3,11,67,79.2,0,0,0,0,0,0,0,0.1,1.1,155,28.88,29.53,42.85714286,20.8,14.9,69,0,0,0
88,16.6,16.6,13.6,83,103.6,1,0,0,0,0,0,0,0,0,147,28.86,29.51,43.14285714,19.2,12.2,64,0,20,3.6
88,18.1,18.1,14.8,81,113.5,1,0,0,0,0,0,0,0.1,1.1,167,28.83,29.49,41.28571429,18.2,13.9,76,0,0,0
88,20.1,20.1,15.8,76,109.6,1,0,0,0,0,0,0,0.1,1.1,238,28.88,29.53,36,17,12.7,76,0,30,3.6
88,20.7,20.7,15.2,71,125.3,1,0,0,0,0,0,0,0.6,2.2,150,28.97,29.62,38,16.7,13.4,81,0,0,0
88,15.7,15.7,8.3,62,140.1,1,0,0,0,0,0,0,1.6,3.4,148,29.06,29.72,50,19.2,15.5,79,0,0,0
88,18.6,18.6,15.6,83,129.5,1,0,0,0,0,0,0,0.3,1.1,153,28.93,29.58,37.71428571,20.3,16.1,77,0,360,5.4
89,19,19,13.4,70,90.7,0,0,0,0,0,0,0,0.4,1.1,185,28.96,29.61,52,20.7,15.9,74,0,60,5.4
89,17.4,17.4,12,70,129.2,1,0,0,0,0,0,0,0.9,3.4,154,28.94,29.59,52,17.2,11.9,71,0,30,3.6
89,16.4,16.4,12.8,79,115.1,1,0,0,0,0,0,0,0,1.1,150,28.87,29.53,52,14,9,72,0,0,0
89,18.4,18.4,14,75,113.2,1,0,0,0,0,0,0,0.1,1.1,132,28.8,29.45,52,15,7.5,61,0,0,0
89,18.8,18.8,15.4,81,93.1,0,0,0,0,0,0,0,0.5,2.2,144,28.79,29.44,58.57142857,15.3,12.1,81,0,0,0
89,19.8,19.8,16.9,83,94.4,0,0,0,0,0,0,0,0,0,141,28.73,29.38,49.71428571,18.8,14.9,78,0,10,7.6
89,16.3,16.3,9.8,65,108.1,1,0,0,0,0,0,0,0.3,1.1,127,28.92,29.57,51.14285714,19.3,12.1,63,0,32,15.8
89,15,15,9.2,68,102.8,1,0,0,0,0,0,0,0.8,3.4,151,28.93,29.58,54.57142857,17.1,12.8,76,0,350,7.6
89,15.9,15.9,11.3,74,91,0,0,0,0,0,0,0,0.2,1.1,234,28.98,29.63,51.28571429,16.7,13.4,81,0,0,0
89,16.9,16.9,12.8,77,68.6,0,0,0,0,0,0,0,0,0,135,28.88,29.53,70.71428571,17.3,14,81,0,0,0
89,19.4,19.4,16.4,83,73.2,0,0,0,0,0,0,0,0.2,1.1,148,28.77,29.42,66.85714286,16.2,13.4,78,0,0,0
89,20.7,20.7,16.6,77,111.2,1,0,0,0,0,0,0,0,1.1,151,28.72,29.37,72.71428571,18.3,14.2,77,0,120,5.4
89,21.8,21.8,16.4,72,113.3,1,0,0,0,0,0,0,0.6,3.4,,,,65.42857143,18.5,16.1,86,0,0,0
89,17.6,17.6,12.9,74,101.7,0,0,0,0,0,0,0,0.3,1.1,178,28.82,29.47,81.28571429,19.1,16.7,86,0,0,0
89,21.6,21.6,17.6,78,113.6,1,0,0,0,0,0,0,0.1,1.1,153,28.78,29.43,60.57142857,18.8,16.9,89,0,0,0
89,23.9,23.9,18.5,72,111,1,0,0,0,0,0,0,0.6,2.2,143,28.77,29.42,65.85714286,19.7,16.5,82,0,0,0
89,17.9,17.9,11.8,68,142.3,1,0,0,0,0,0,0,1.2,2.2,156,28.92,29.57,59.14285714,21.7,17.1,75,0,100,13
89,18.2,18.2,13.1,72,142.7,1,0,0,0,0,0,0,1.2,3.4,170,28.89,29.54,67.42857143,16.7,10.3,66,0,0,0
89,19.5,19.5,14.7,74,151.4,1,0,0,0,0,0,0,0.3,1.1,168,28.85,29.5,72.14285714,15.1,8.6,65,0,57,16.2
89,21.5,21.5,17.3,77,135.9,1,0,0,0,0,0,0,0.1,1.1,127,28.8,29.45,69.85714286,16,10.3,69,0,41,12.6
89,24.1,24.1,18.3,70,127.2,1,0,0,0,0,0,0,0.3,2.2,152,28.73,29.38,63.42857143,16.8,12.9,78,0,59,10.1
89,25.5,25.5,17.2,60,134.8,1,0,0,0,0,0,0,1,4.5,143,28.74,29.39,56.57142857,18.6,14.7,78,0,88,5.8
89,24.3,24.3,18.6,71,99.6,0,0,0,0,0,0,0,1.2,4.5,162,28.81,29.47,55,20.1,14.9,72,0,182,5.8
89,23.4,23.4,17.6,70,83.5,0,0,0,0,0,0,0,0.7,2.2,159,28.85,29.5,49.57142857,22,13.9,60,0,215,10.4
,,,,,,,,,,,,,,,,,,,21.7,15.3,67,0,83,13.7
,,,,,,,,,,,,,,,,,,,19.1,12.1,64,0,65,18
,,,,,,,,,,,,,,,,,,,16.9,12,73,0,60,9.7
,,,,,,,,,,,,,,,,,,,20.7,16.3,76,0,100,8.3
,,,,,,,,,,,,,,,,,,,22.2,17.1,73,0,76,13.7
,,,,,,,,,,,,,,,,,,,19.2,12,63,0,69,18.4
,,,,,,,,,,,,,,,,,,,17.5,10.6,64,0,60,15.8
,,,,,,,,,,,,,,,,,,,16.7,12,74,0,62,11.9
,,,,,,,,,,,,,,,,,,,17.8,14.1,79,0,60,9
,,,,,,,,,,,,,,,,,,,20,16.8,82,0,90,8.6
,,,,,,,,,,,,,,,,,,,20.5,17.9,85,0,80,13.7
,,,,,,,,,,,,,,,,,,,20.9,17.5,81,0,60,8.6
,,,,,,,,,,,,,,,,,,,22.3,16.8,71,0,113,4.7
,,,,,,,,,,,,,,,,,,,24.7,16.7,61,0,101,14
,,,,,,,,,,,,,,,,,,,23.2,18.7,76,0.8,54,14.8
,,,,,,,,,,,,,,,,,,,22.6,16.6,69,0,83,15.1
