Time,Temperature(℃),Feels Like(℃),Dew Point(℃),Humidity(%),Solar(W/m²),UVI,Rain Rate(in/hr),Daily(in),Event(in),Hourly(in),Weekly(in),Monthly(in),Wind Speed(mph),Wind Gust(mph),Wind Direction(º),Relative(inHg),Absolute(inHg),Weather Condition,temp,dwpt,rhum,prcp,wdir,wspd
88,33.9,40.9,24.4,52,754.7,7,0,0,0,0,0.72,0.88,1.6,5.8,152,28.72,29.37,0,32.7,23.6,59,2.4,10,7.6
88,34.9,41.3,23.6,48,909.5,8,0,0,0,0,0.72,0.88,1.7,4.5,177,28.69,29.34,7,29.1,24,74,0.8,110,7.6
88,33.5,38.9,23.2,50,720.8,7,0,0,0,0,0.73,0.89,1.2,5.8,173,28.72,29.37,3,31.6,23.4,62,0,90,5.4
88,32.9,36.7,21.8,48,707.3,6,0,0,0,0,0.75,0.91,1.3,4.5,222,28.68,29.33,8,31.5,22.5,59,0,80,13
88,33.9,38.9,22.7,48,718.2,7,0,0,0,0,0.75,0.91,0.9,3.4,186,28.62,29.28,16,32.5,22.6,56,0,80,7.6
88,33.2,38,22.7,48,631.5,6,0,0,0,0,0.75,0.91,0.6,3.4,168,28.55,29.2,7,32.5,21.1,51,0,50,9.4
88,27.3,29.8,23.5,69,373.2,3,0,0,0,0,0,0.91,0.4,2.2,126,28.53,29.19,3,30.2,20.2,55,0,70,11.2
88,32.2,35,20.7,49,771,7,0,0,0.04,0,0.04,0.95,1.7,5.8,203,28.55,29.2,16,31.5,22,57,0,360,1.8
88,33.7,37.4,21.5,44,713.6,6,0,0,0,0,0.04,0.95,1.6,6.9,173,28.62,29.27,16,31,23.1,63,0,0,0
88,33.7,37.7,21.8,45,719.8,7,0,0,0,0,0.04,0.95,0.9,3.4,167,28.69,29.34,0,27.2,23.4,80,0,0,0
88,33.2,38.6,23.2,52,790.9,7,0,0,0,0,0.04,0.95,0.4,2.2,149,28.66,29.31,14,31,19,49,0,20,11.2
88,34.6,40.8,23.6,49,734,7,0,0,0,0,0.04,0,1,3.4,193,28.68,29.33,0,31.2,19.9,51,0,320,5.4
88,31.9,33.3,18.9,43,692,6,0,0,0,0,0.04,0,1.7,5.8,150,28.77,29.43,0,31,20,52,0,0,0
88,32,33.3,18.7,42,623.7,6,0,0,0,0,0,0,1.3,4.5,167,28.77,29.43,3,32.5,22.3,55,0,0,0
88,30.8,33.7,21.2,50,674.9,6,0,0,0,0,0,0,1.6,5.8,182,28.75,29.41,0,32.2,22.6,57,0,0,0
88,30.4,34.1,22.4,57,457.8,4,0,0,0,0,0,0,1.1,3.4,178,28.78,29.43,0,30.7,17.8,46,0,110,11.2
88,31.4,34.4,21.2,51,865.8,8,0,0,0,0,0.03,0.03,1.5,4.5,159,28.81,29.46,14,30,17.5,47,0,40,3.6
88,34.1,38,21.6,45,652.4,6,0,0,0,0,0,0.03,1.1,3.4,190,28.66,29.32,8,29.2,19.5,56,0,30,11.2
88,33.7,39.4,23.3,49,734.7,7,0,0,0,0,0,0.03,0.7,3.4,184,28.66,29.31,0,29.5,20.6,59,0,70,11.2
88,34.3,41.1,24.1,50,675.5,6,0,0,0,0,0,0.03,0.3,3.4,176,28.65,29.31,0,29.3,19.6,56,0,80,9.4
88,33.3,40,24.3,53,616.7,6,0,0,0,0,0,0.03,0.3,1.1,196,28.65,29.3,14,29.2,18.9,54,0,70,14.8
88,34.3,36.7,19.8,43,520.9,5,0,0,0,0,0,0.03,2,6.9,115,28.7,29.35,16,30.5,18.3,48,0,100,9.4
88,32.1,34.7,20.7,51,568.1,5,0,0,0,0,0,0.03,1.9,3.4,200,28.74,29.39,8,30.8,16,41,0,60,5.4
88,32.4,34.9,20.5,50,745,7,0,0,0,0,0,0.03,1.5,3.4,222,28.77,29.42,0,31,15.4,39,0,20,3.6
88,32.3,34.6,20.2,49,631.8,6,0,0,0,0,0,0.03,1.6,3.4,190,28.76,29.41,16,32.5,17.9,42,0,20,11.2
88,31.8,33.2,19,47,643.5,6,0,0,0,0,0,0.03,2.2,4.5,154,28.76,29.41,2,31.7,18.3,45,0,70,3.6
88,31.6,33.2,19.3,48,625.8,6,0,0,0,0,0,0.03,1.1,3.4,164,28.77,29.42,8,32.4,20.3,49,0,330,3.6
88,32,33.8,19.5,48,628.2,6,0,0,0,0,0,0.03,1.4,8.1,138,28.79,29.44,12,33,20.9,49,0.1,70,9.4
88,32.2,34.7,20.4,50,596.1,5,0,0,0,0,0,0.03,1.8,4.5,215,28.76,29.41,11,34.2,22,49,0,0,0
88,32.3,35.7,21.5,53,750.7,7,0,0,0,0,0,0.03,1.9,4.5,178,28.74,29.39,0,35,23.7,52,0,0,0
88,34.4,38.8,22,49,306,2,0,0,0,0,0,0.03,2.7,8.1,192,28.73,29.38,0,32.5,19,45,0,90,9.4
88,32,33.5,19.1,47,631.3,6,0,0,0,0,0,0.03,2.2,4.5,103,28.78,29.43,13,30.7,18.8,49,0.2,66,23
88,29.6,30.1,17.1,47,541.3,5,0,0,0,0,0,0.03,2.4,5.8,197,28.85,29.5,13,30.6,20.5,55,0,58,19.8
88,28.6,28.5,15.2,44,597.1,5,0,0,0,0,0,0.03,2.3,5.8,209,28.84,29.49,13,30.9,17.6,45,0,63,18.4
88,28.8,29,16.3,47,598.9,5,0,0,0,0,0,0.03,1,3.4,18,28.78,29.43,8,29.3,18.1,51,0,48,20.5
88,30.7,31,16.8,43,607.7,5,0,0,0,0,0,0,1.2,4.5,131,28.72,29.37,12,30.5,17.6,46,0,70,9.4
88,32.5,33.4,18,42,599,5,0,0,0,0,0,0,0.5,1.1,142,28.69,29.34,8,30.6,18.3,48,0,110,9.4
88,33.1,35.5,20,46,602.2,5,0,0,0,0,0,0,1.2,2.2,195,28.71,29.36,13,31.2,18.6,47,0,30,5.4
88,32.1,33.9,19.5,48,599.8,5,0,0,0,0,0,0,1.5,2.2,215,28.72,29.37,13,31,19.7,51,0,70,11.2
88,31.9,32.9,18.1,44,581.8,5,0,0,0,0,0,0,1.3,3.4,166,28.73,29.38,13,32.5,20.1,48,0,120,16.6
88,31.9,34.2,20.2,50,592.8,5,0,0,0,0,0,0,1,2.2,153,28.72,29.37,8,31.1,17.8,45,0,80,14.8
88,32.6,35.3,20.6,49,627.2,6,0,0,0,0,0,0,0.8,2.2,155,28.74,29.39,16,28.7,16.3,47,0,60,11.2
88,31.4,33.1,19.4,49,606.4,5,0,0,0,0,0,0,2.7,4.5,155,28.79,29.44,16,27.3,14,44,0,80,9.4
88,29.2,30.1,18.1,51,512.4,4,0,0,0,0,0,0,2.1,4.5,174,28.78,29.43,16,27.2,14.6,46,0,0,0
88,31.3,33.3,19.9,51,585,5,0,0,0,0,0,0,0.6,2.2,204,28.72,29.37,12,27.4,15.7,49,0,61,10.4
88,31,33.7,20.9,55,460,4,0,0,0,0,0,0,0.5,2.2,150,28.69,29.34,16,30.7,16.3,42,0,80,3.6
88,28.9,30,18.6,54,302.2,2,0,0,0,0,0,0,1.5,3.4,144,28.75,29.4,9,31.2,18.6,47,0,30,5.4
88,27.4,28,16.6,52,471.4,4,0,0,0,0,0,0,1.3,3.4,122,28.86,29.51,16,30.6,17.3,45,0,60,7.6
88,26.4,26.4,13.9,46,595.4,5,0,0,0,0,0,0,2.9,5.8,187,28.89,29.55,12,31.1,16.3,41,0,90,3.6
88,28.4,28.5,15.9,47,596.4,5,0,0,0,0,0,0,1.5,4.5,156,28.84,29.5,17,30.7,18.4,48,0,60,7.6
88,28.5,28.6,15.7,46,573.7,5,0,0,0,0,0,0,1.5,4.5,174,28.85,29.5,2,31.1,19.1,49,0,50,5.4
88,28,27.8,13.9,42,568.9,5,0,0,0,0,0,0,1.4,3.4,252,28.87,29.52,16,30.1,17.9,48,0,80,16.6
88,27.2,27.3,14.4,45,561.3,5,0,0,0,0,0,0,0.6,2.2,142,28.83,29.48,0,28.7,16.9,49,0,20,9.4
88,28.8,28.7,14.9,43,570.2,5,0,0,0,0,0,0,0.9,1.1,147,28.82,29.47,16,28.8,18.3,53,,0,0
88,25.5,25.5,11.9,43,455.7,4,0,0,0,0,0,0,1.5,3.4,176,28.83,29.48,16,30.1,18.5,50,,0,0
88,27.4,27.5,14.6,46,560,5,0,0,0,0,0,0,0.7,2.2,117,28.79,29.45,8,30.3,18.7,50,,80,13
88,27.9,27.9,14.8,45,585.4,5,0,0,0,0,0,0,1.8,4.5,252,28.83,29.48,8,29.5,18,50,,60,7.6
88,29.5,29.5,15.9,44,585.8,5,0,0,0,0,0,0,1.1,3.4,155,28.86,29.51,0,26,16,54,0,90,5.4
88,31,32,18.4,47,576,5,0,0,0,0,0,0,1.4,2.2,128,28.87,29.52,16,24.2,10.5,42,0,40,13
88,30.9,32,18.6,48,589.2,5,0,0,0,0,0,0,1.6,2.2,197,28.89,29.54,8,26.1,13.2,45,0,70,7.6
88,29.3,29.4,15.9,44,590.8,5,0,0,0,0,0,0,1.9,4.5,198,28.92,29.57,13,26.7,13.8,45,0,110,3.6
88,27.6,27.7,14.9,46,582.4,5,0,0,0,0,0,0,1.5,3.4,169,28.91,29.56,13,25.6,13.5,47,0,27,13.3
88,29.6,29.3,14.6,40,571.1,5,0,0,0,0,0,0,0.2,1.1,165,28.86,29.52,13,29.2,16.4,46,0,30,9.4
88,29.1,29.2,16,45,576.5,5,0,0,0,0,0,0,1.1,3.4,143,28.86,29.51,16,29.6,17.1,47,0,100,5.4
88,27.8,27.9,14.9,45,573.9,5,0,0,0,0,0,0,0.5,2.2,141,28.8,29.45,8,28.5,15.1,44,0,10,7.6
88,29,28.9,15.3,44,572.8,5,0,0,0,0,0,0,1.2,3.4,189,28.81,29.46,16,25.7,13.2,46,0,110,11.2
88,29.7,29.2,14.2,39,581.5,5,0,0,0,0,0,0,1.6,4.5,167,28.84,29.5,16,28.1,12.8,39,0,80,11.2
88,27.2,27.2,13.5,43,543.2,5,0,0,0,0,0,0,0.9,3.4,161,28.89,29.55,4,27.7,14,43,0,30,7.6
88,27.3,27.3,9.8,33,553,5,0,0,0,0,0,0,1,3.4,150,28.83,29.49,9,26.7,13.8,45,0,0,0
88,28.8,28.5,14.4,41,540.1,5,0,0,0,0,0,0,0.8,2.2,135,28.82,29.47,12,27.2,12,39,0,0,0
88,29.4,29.5,15.9,44,564.7,5,0,0,0,0,0,0,1,3.4,162,28.79,29.45,2,27.7,12.5,39,0,50,9.4
88,29.7,30.1,16.9,46,567.8,5,0,0,0,0,0,0,1.6,3.4,208,28.84,29.5,13,26.6,8.6,32,0,50,9.4
88,26.6,26.6,15.4,50,596.3,5,0,0,0,0,0,0,0.5,2.2,162,28.94,29.6,13,26.2,12.3,42,0,110,3.6
88,26.1,26.1,12.4,42,573.7,5,0,0,0,0,0,0,2.5,6.9,144,29.04,29.69,13,25.6,8.1,33,0,50,9.4
88,22.4,22.4,8.7,42,507.9,4,0,0,0,0,0,0,1.5,4.5,144,29.02,29.68,9,26.7,10.8,37,0,20,7.6
88,28.9,29.3,16.9,48,616.2,6,0,0,0,0,0,0,1.1,2.2,170,28.9,29.55,0,27.8,13,40,0,20,9.4
88,26.3,26.3,14.4,48,406.9,3,0,0,0,0,0,0,1.4,3.4,165,28.93,29.58,6,28.6,15.5,45,0,80,9.4
88,27.9,27.5,12.7,39,605.1,5,0,0,0,0,0,0,1.7,3.4,142,28.88,29.53,12,26.1,13.6,46,0,70,9.4
88,27.5,27.4,13.9,43,584.7,5,0,0,0,0,0,0,1.7,3.4,178,28.83,29.48,16,24.5,11.1,43,0,50,5.4
88,28.1,28,14.6,44,610.4,5,0,0,0,0,0,0,0.1,1.1,156,28.82,29.47,12,22.6,7.9,39,0,60,13
88,28.2,28.3,15.4,46,558.1,5,0,0,0,0,0,0,0.8,2.2,127,28.78,29.43,16,22.7,8.4,40,0,60,9.4
89,29.9,29.9,15.9,43,575.1,5,0,0,0,0,0,0,0.5,1.1,175,28.77,29.43,7,24.6,11.9,45,0,0,0
89,30.4,30.8,17,44,511.6,4,0,0,0,0,0,0,1.2,3.4,128,28.76,29.41,7,27.2,15.2,48,0,40,13
89,33.5,33.6,15.7,34,559,5,0,0,0,0,0,0,0.7,2.2,136,28.7,29.35,3,25.7,13.2,46,0,0,0
89,23.3,23.3,10.2,44,555.5,5,0,0,0,0,0,0,1.6,3.4,177,28.88,29.53,7,25.3,9.2,36,0,50,7.6
89,24,24,11,44,554.5,5,0,0,0,0,0,0,1.9,4.5,162,28.94,29.59,8,25.3,11.8,43,0,70,9.4
89,24.5,24.5,12.9,48,576.4,5,0,0,0,0,0,0,1.6,3.4,177,28.95,29.61,7,26.6,12.3,41,0,0,0
89,27.8,27.9,15.1,46,603.1,5,0,0,0,0,0,0,1.1,3.4,143,28.82,29.48,7,26.1,12.5,43,0,40,11.2
89,30.7,31.7,18.4,48,547.9,5,0,0,0,0,0,0,1.9,4.5,,,,1,26.7,13.1,43,0,30,3.6
89,27.2,27.3,14.1,44,599.5,5,0,0,0,0,0,0,1.4,3.4,155,28.87,29.52,4,28.8,15,43,0,0,0
89,30.5,31.8,18.9,50,569.2,5,0,0,0,0,0,0,1.1,1.1,167,28.79,29.44,9,28.7,14.9,43,0,72,7.6
89,26.5,26.5,13.6,45,655.3,6,0,0,0,0,0,0,1.6,3.4,167,28.88,29.53,4,32.2,12.4,30,0,170,5.4
89,27.9,28,15,45,657.2,6,0,0,0,0,0,0,0.4,2.2,142,28.86,29.51,1,32,15.5,37,0,30,5.4
89,29.2,29.5,16.8,47,583.1,5,0,0,0,0,0,0,0.7,2.2,109,28.82,29.47,14,29.2,15,42,0,100,9.4
89,33.1,34.5,18.7,43,641.6,6,0,0,0,0,0,0,1,2.2,57,28.79,29.44,1,22,9.8,46,0,0,0
89,31.6,33,18.9,47,647.3,6,0,0,0,0,0,0,0,0,151,28.77,29.43,3,22.5,10.3,46,0,57,19.1
89,31.3,32.5,18.8,48,636.6,6,0,0,0,0,0,0,0.6,1.1,232,28.77,29.42,7,23.4,12.4,50,0,62,15.1
89,35,37.9,20.2,42,612.6,5,0,0,0,0,0,0,1.3,3.4,181,28.69,29.35,10,25.1,13.3,48,0,70,9.4
89,33.7,37,21,47,584.2,5,0,0,0,0,0,0,1.1,3.4,211,28.72,29.37,10,27.7,14.3,44,0,122,3.2
89,31.3,33.6,20.4,53,452.2,4,0,0,0,0,0,0,0.4,2.2,130,28.79,29.44,1,30.1,15,40,0,248,5
89,30.7,32.3,19.3,51,580.7,5,0,0,0,0,0,0,1.8,3.4,230,28.82,29.47,0,31.8,14,34,0,221,10.4
,,,,,,,,,,,,,,,,,,,30.1,17.2,46,0,87,15.8
,,,,,,,,,,,,,,,,,,,25.1,13.3,48,0,61,18
,,,,,,,,,,,,,,,,,,,25,14.8,53,0,73,6.8
,,,,,,,,,,,,,,,,,,,28.9,17.4,50,0,94,6.5
,,,,,,,,,,,,,,,,,,,29.2,17.7,50,0,69,16.9
,,,,,,,,,,,,,,,,,,,25.5,13.4,47,0,56,19.4
,,,,,,,,,,,,,,,,,,,23.9,12.2,48,0,54,19.1
,,,,,,,,,,,,,,,,,,,24.3,13.8,52,0,50,12.6
,,,,,,,,,,,,,,,,,,,26.6,15,49,0,32,9
,,,,,,,,,,,,,,,,,,,29.1,16.6,47,0,35,5.8
,,,,,,,,,,,,,,,,,,,29.6,18.4,51,0,78,13
,,,,,,,,,,,,,,,,,,,28.9,18.4,53,0,30,5
,,,,,,,,,,,,,,,,,,,31.6,17.9,44,0,216,5.8
,,,,,,,,,,,,,,,,,,,32.3,17.8,42,0,109,13.3
,,,,,,,,,,,,,,,,,,,28.2,18.9,57,0,59,9
,,,,,,,,,,,,,,,,,,,29.3,17.8,50,0,69,11.5
