Time,Temperature(℃),Feels Like(℃),Dew Point(℃),Humidity(%),Solar(W/m²),UVI,Rain Rate(in/hr),Daily(in),Event(in),Hourly(in),Weekly(in),Monthly(in),Wind Speed(mph),Wind Gust(mph),Wind Direction(º),Relative(inHg),Absolute(inHg),Weather Condition,temp,dwpt,rhum,prcp,wdir,wspd
88,25.3,25.3,21.1,70,0,0,0,0,0,0,0.59,0.02,0.8,3.4,159,28.7,29.37,0,25.5,22.6,84,0,0,0
88,25.1,25.1,20.5,67,0,0,0,0,0,0,0.59,0.02,0.8,4.5,176,28.74,29.41,0,24.7,22.2,86,0,70,3.6
88,24.3,24.3,21.6,70,0,0,0,0,0,0,0.59,0.02,0.1,2.2,162,28.72,29.39,16,25.2,21.5,80,0,0,0
88,24.9,24.9,21.3,67,0,0,0,0,0,0,0,0.02,0,0,150,28.71,29.38,9,25.7,22.4,82,0,0,0
88,24.7,24.7,20.7,68,0,0,0,0,0,0,0,0.02,0.1,1.1,152,28.74,29.41,2,27,23.3,80,0,0,0
88,26.9,29.2,22.4,66,0,0,0,0,0,0,0,0.02,0.3,1.1,174,28.73,29.4,1,26.5,24,86,0,0,0
88,25.7,25.7,22.8,73,0,0,0,0,0,0,0,0.02,0.2,3.4,153,28.72,29.39,11,26.5,21.9,76,0,0,0
88,25.4,25.4,22,69,0,0,0,0,0,0,0,0.02,0,1.1,166,28.68,29.35,0,27,23.3,80,0,0,0
88,25.8,25.8,22.7,70,0,0,0,0,0,0,0,0.02,0.1,1.1,144,28.67,29.34,14,26.3,23.4,84,0,70,3.6
88,26.6,26.6,23.4,70,0,0,0,0,0,0,0,0.02,0,1.1,168,28.68,29.35,2,26.2,23.7,86,0,0,0
88,25.6,25.6,23.6,74,0,0,0,0,0,0,0,0.03,0,0,140,28.55,29.35,16,26.2,24.1,88,0,100,3.6
88,26.3,26.3,23.9,72,0,0,0,0,0,0,0,0.03,0,0,137,28.53,29.33,1,25.7,23.9,90,0,0,0
88,27,30.5,24.8,73,0,0,0,0,0,0,0,0.03,0,1.1,178,28.54,29.34,9,27.5,25.3,88,0,0,0
88,25.4,25.4,24.2,78,0,0,0,0,0,0,0.02,0.05,0,0,142,28.69,29.34,2,26.5,25.1,92,0,0,0
88,24.3,24.3,23.8,81,0,0,0.07,0.7,0.81,0.01,0.7,0.86,0,0,154,28.75,29.4,0,26.5,25.1,92,0.5,0,0
88,26.8,29.8,24.1,73,0,0,0,0,0,0,0.72,0.88,0,0,136,28.75,29.4,1,25.5,24.8,96,0,0,0
88,24.9,24.9,22.4,72,0,0,0,0,0,0,0.72,0.88,0,0,160,28.72,29.37,1,23.5,23.2,98,30,200,5.4
88,25.7,25.7,22,70,0,0,0,0,0,0,0.73,0.89,0.3,2.2,170,28.73,29.38,2,27.2,25.6,91,0,0,0
88,24.8,24.8,22.2,74,0,0,0,0,0,0,0.75,0.91,0.1,1.1,162,28.75,29.4,0,26,23.1,84,0,0,0
88,24.3,24.3,21.8,71,0,0,0,0,0,0,0.75,0.91,0,0,172,28.68,29.33,16,25.8,23.3,86,0,40,5.4
88,26,26,23.2,72,0,0,0,0,0,0,0.75,0.91,0,1.1,134,28.61,29.26,12,25.3,22.6,85,0,0,0
88,25.6,25.6,22.5,71,0,0,0,0,0,0,0,0.91,0,1.1,117,28.52,29.17,2,25.4,23.3,88,0,0,0
88,23.6,23.6,22.1,78,0,0,0,0,0.04,0,0.04,0.95,0,1.1,102,28.54,29.19,0,26.2,24.4,90,0,0,0
88,25.2,25.2,21.3,68,0,0,0,0,0,0,0.04,0.95,0,0,168,28.6,29.25,16,24.8,22.9,89,0,0,0
88,24.4,24.4,22.1,71,0,0,0,0,0,0,0.04,0.95,0,0,143,28.65,29.3,8,23.6,21.9,90,0,0,0
88,25,25,22.4,71,0,0,0,0,0,0,0.04,0.95,0,0,132,28.7,29.35,8,25.7,21.2,76,0,0,0
88,25.2,25.2,23.7,75,0,0,0,0,0,0,0.04,0,0,0,155,28.65,29.3,0,26,23.1,84,0,0,0
88,24.9,24.9,22.2,71,0,0,0,0,0,0,0.04,0,0.1,1.1,143,28.71,29.36,16,25.2,23.1,88,0,0,0
88,22.1,22.1,18.7,65,0,0,0,0,0,0,0,0,0.1,1.1,155,28.8,29.45,9,25.5,23.4,88,0,0,0
88,23.4,23.4,21,70,0,0,0,0,0,0,0,0,0,1.1,170,28.77,29.42,12,26,23.9,88,0,0,0
88,23.3,23.3,21.6,73,0,0,0,0,0,0,0,0,0,0,172,28.78,29.43,0,23.1,19.9,82,0,0,0
88,23.3,23.3,19.9,71,0,0,0,0,0,0,0.03,0.03,0.3,2.2,169,28.79,29.44,11,23.7,17.9,70,0,60,5.4
88,25.5,25.5,22.1,67,0,0,0,0,0,0,0,0.03,0,0,178,28.66,29.31,13,22.8,18.8,78,0,29,11.2
88,26.6,26.6,23.4,70,0,0,0,0,0,0,0,0.03,0,0,113,28.65,29.3,13,23.8,20.3,81,0,20,3.6
88,27,29.9,23.6,69,0,0,0,0,0,0,0,0.03,0,0,120,28.64,29.3,13,24.2,21.1,83,0,70,5.4
88,23.4,23.4,18.5,74,0,0,0,0,0,0,0,0.03,0.1,1.1,147,28.74,29.39,16,23.2,19.8,81,0,0,0
88,23.4,23.4,19.7,80,0,0,0,0,0,0,0,0.03,0,1.1,165,28.76,29.41,0,22.3,19.1,82,0,90,7.6
88,23.1,23.1,20.1,83,0,0,0,0,0,0,0,0.03,0.1,1.1,183,28.78,29.43,1,21,18.9,88,0,0,0
88,22.8,22.8,18.6,77,0,0,0,0,0,0,0,0.03,0,0,172,28.76,29.41,1,23.1,20.6,86,0,0,0
88,22.2,22.2,18.6,80,0,0,0,0,0,0,0,0.03,0,0,150,28.76,29.41,3,24.1,20.8,82,0,0,0
88,23.1,23.1,19.1,78,0,0,0,0,0,0,0,0.03,0.1,1.1,157,28.78,29.43,2,24.8,22.1,85,0,0,0
88,23.8,23.8,19.1,75,0,0,0,0,0,0,0,0.03,0.9,2.2,187,28.78,29.44,2,25.1,22.8,87,0,0,0
88,23.4,23.4,20.2,82,0,0,0,0,0,0,0,0.03,0,0,163,28.76,29.41,16,26.3,23.8,86,0,0,0
88,25.1,25.1,20.8,77,0,0,0,0,0,0,0,0.03,0,0,160,28.76,29.41,16,27,23.9,83,0,200,5.4
88,23.9,23.9,19.8,78,0,0,0,0,0,0,0,0.03,0,1.1,117,28.77,29.42,9,26.6,24.6,89,0,0,0
88,22.4,22.4,17.1,72,0,0,0,0,0,0,0,0.03,0.8,3.4,186,28.82,29.48,12,24.5,19.1,72,0,0,0
88,19.5,19.5,14.6,73,0,0,0,0,0,0,0,0.03,1.5,5.8,164,28.9,29.55,16,24.1,19.2,74,0,65,14.4
88,18.6,18.6,13.7,73,0,0,0,0,0,0,0,0.03,0,0,143,28.84,29.5,0,23.3,18.6,75,0,54,13.7
88,19.6,19.6,16.1,80,0,0,0,0,0,0,0,0,0,0,151,28.73,29.38,9,22.7,17.6,73,0,71,16.6
88,22.3,22.3,18.5,80,0,0,0,0,0,0,0,0,0,0,146,28.71,29.37,0,22.2,17.1,73,0,70,12.6
88,22.8,22.8,18.9,79,0,0,0,0,0,0,0,0,0,0,146,28.7,29.35,16,24,21.3,85,0,60,1.8
88,22.5,22.5,18.5,78,0,0,0,0,0,0,0,0,0.2,1.1,164,28.71,29.37,0,23.1,19.1,78,0,0,0
88,22.1,22.1,18.8,82,0,0,0,0,0,0,0,0,0,0,157,28.71,29.36,8,24,19.3,75,0,0,0
88,23.3,23.3,20.1,83,0,0,0,0,0,0,0,0,0.2,1.1,168,28.7,29.35,2,25.5,21.4,78,0,0,0
88,24.1,24.1,19.6,76,0,0,0,0,0,0,0,0,0.3,1.1,162,28.76,29.42,0,24,20.5,81,0,60,1.8
88,21.2,21.2,17.2,78,0,0,0,0,0,0,0,0,0,1.1,171,28.78,29.44,16,22.8,18.3,76,0,50,5.4
88,21.2,21.2,17.6,80,0,0,0,0,0,0,0,0,0,0,155,28.73,29.38,16,19.5,16.2,81,0,40,5.4
88,21.9,21.9,19.1,84,0,0,0,0,0,0,0,0,0,0,155,28.7,29.36,13,19.3,13,67,0,100,3.6
88,24.9,24.9,18.9,69,0,0,0,0,0,0,0,0,0.9,2.2,141,28.7,29.36,13,19.5,17.1,86,0,0,0
88,24.5,24.5,17.7,66,0,0,0,0,0,0,0,0,0.7,2.2,176,28.74,29.39,13,20.6,17.6,83,0,75,5.8
88,22.7,22.7,16.1,66,0,0,0,0,0,0,0,0,0.7,2.2,256,28.8,29.46,0,22.8,18.8,78,0,70,3.6
88,18.7,18.7,12.9,69,0,0,0,0,0,0,0,0,0.3,1.1,162,28.92,29.57,12,23.1,18.4,75,0,65,10.1
88,18.1,18.1,12.5,70,0,0,0,0,0,0,0,0,0,0,149,28.92,29.57,0,23.5,19.6,79,0,70,3.6
88,18.7,18.7,12.9,69,0,0,0,0,0,0,0,0,0,1.1,153,28.87,29.52,9,22.5,20.2,87,0,0,0
88,20.2,20.2,15.7,75,0,0,0,0,0,0,0,0,0.6,3.4,151,28.82,29.48,8,23.5,20.4,83,0,80,5.4
88,18.7,18.7,14.2,75,0,0,0,0,0,0,0,0,0,0,152,28.85,29.5,0,24.3,20.8,81,0,80,7.6
88,17.4,17.4,14.1,81,0,0,0,0,0,0,0,0,0,0,154,28.83,29.49,2,22,17.2,74,0,0,0
88,17.9,17.9,14.7,81,0,0,0,0,0,0,0,0,0,0,144,28.8,29.45,8,21.5,18.7,84,0,0,0
88,18.2,18.2,14,77,0,0,0,0,0,0,0,0,0,0,144,28.86,29.51,0,22.5,20.2,87,,0,0
88,15.9,15.9,13.2,84,0,0,0,0,0,0,0,0,0,0,156,28.81,29.47,2,25,19.6,72,,0,0
88,17.7,17.7,14.1,80,0,0,0,0,0,0,0,0,0,0,152,28.85,29.51,8,25,17.7,64,,80,3.6
88,21.9,21.9,16.8,73,0,0,0,0,0,0,0,0,0,0,146,28.85,29.51,8,22.3,16.3,69,0.1,80,7.6
88,22.6,22.6,16,66,0,0,0,0,0,0,0,0,1.1,2.2,151,28.89,29.54,16,18.6,14.5,77,0,100,5.4
88,17.9,17.9,12.7,72,0,0,0,0,0,0,0,0,0.1,1.1,209,28.93,29.58,16,16.7,13.8,83,0,80,3.6
88,18.6,18.6,14.9,79,0,0,0,0,0,0,0,0,0,0,157,28.86,29.51,0,19.5,15.6,78,0,0,0
88,20,20,15.6,76,0,0,0,0,0,0,0,0,0,0,144,28.84,29.49,16,19.1,14.1,73,0,0,0
88,19.3,19.3,14.9,76,0,0,0,0,0,0,0,0,1.2,2.2,167,28.84,29.49,12,21,15.5,71,0,80,3.6
88,18.8,18.8,14.7,77,0,0,0,0,0,0,0,0,0,1.1,135,28.77,29.43,2,22.5,17.4,73,0,0,0
88,20.8,20.8,16,74,0,0,0,0,0,0,0,0,0,1.1,174,28.8,29.46,8,23.3,17.1,68,0,0,0
88,19.8,19.8,13.6,67,0,0,0,0,0,0,0,0,0,0,144,28.81,29.46,1,18.2,14.5,79,0,0,0
88,19.2,19.2,14,72,0,0,0,0,0,0,0,0,0.4,2.2,151,28.85,29.51,9,18.7,15.2,80,0,30,5.4
88,18.2,18.2,12.7,70,0,0,0,0,0,0,0,0,0,0,146,28.83,29.48,8,19.5,15.6,78,0,40,5.4
88,15.2,15.2,11.9,81,0,0,0,0,0,0,0,0,0,0,146,28.81,29.46,9,18.5,15.6,83,0,0,0
88,16.3,16.3,13,81,0,0,0,0,0,0,0,0,0,0,144,28.76,29.41,9,17.7,15.7,88,0,0,0
88,20.7,20.7,15.8,73,0,0,0,0,0,0,0,0,0.1,1.1,164,28.82,29.47,8,20.3,16.5,79,0,0,0
88,20.6,20.6,15.4,72,0,0,0,0,0,0,0,0,0.7,3.4,184,28.9,29.55,12,19.8,15,74,0,0,0
88,17.3,17.3,12.2,72,0,0,0,0,0,0,0,0,0.7,1.1,187,28.98,29.63,9,19,14.7,76,0,0,0
88,14.5,14.5,8.7,68,0,0,0,0,0,0,0,0,1.8,2.2,202,29.05,29.71,16,17.6,12.9,74,0,0,0
88,14.9,14.9,8.3,64,0,0,0,0,0,0,0,0,0.4,2.2,162,28.94,29.6,2,14.6,12.6,88,0,0,0
88,20.4,20.4,14.1,67,0,0,0,0,0,0,0,0,0.7,3.4,177,28.91,29.57,8,16.3,14,86,0,0,0
88,17,17,12.6,76,0,0,0,0,0,0,0,0,0.5,2.2,169,28.92,29.57,9,20.6,15.6,73,0,70,3.6
88,17.1,17.1,12.7,75,0,0,0,0,0,0,0,0,0,0,134,28.82,29.48,2,21,16,73,0,90,3.6
88,16.6,16.6,13.3,81,0,0,0,0,0,0,0,0,0,0,148,28.73,29.38,16,18.1,12.5,70,0,40,7.6
88,17.2,17.2,15.7,91,0,0,0,0,0,0,0,0,0,0,152,28.72,29.37,13,15.1,9,67,0,40,3.6
88,17.8,17.8,15.3,85,0,0,0,0,0,0,0,0,0,0,151,28.72,29.37,13,15,9.6,70,0,0,0
88,19.6,19.6,15.1,75,0,0,0,0,0,0,0,0,0,0,163,28.69,29.34,13,16.2,12.2,77,0,0,0
88,19,19,14.5,75,0,0,0,0,0,0,0,0,0,0,133,28.65,29.31,16,18,14.5,80,0,0,0
88,22.3,22.3,14.9,63,0,0,0,0,0,0,0,0,0,0,129,28.66,29.31,7,21.9,15.5,67,0,30,5.4
88,17.3,17.3,10.2,63,0,0,0,0,0,0,0,0,1.5,2.2,202,28.84,29.5,2,18.5,12.7,69,0,70,5.4
89,15.9,15.9,9.1,64,0,0,0,0,0,0,0,0,0.9,3.4,151,28.87,29.52,1,17.8,13.7,77,0,0,0
89,16.5,16.5,10.9,70,0,0,0,0,0,0,0,0,0.1,1.1,166,28.95,29.6,12,17.2,14.3,83,0,0,0
89,18.1,18.1,13.4,74,0,0,0,0,0,0,0,0,0.7,3.4,137,28.85,29.5,16,17.5,14.4,82,0,40,7.6
89,18.1,18.1,15,82,0,0,0,0,0,0,0,0,0,0,122,28.72,29.37,0,19.6,14.6,73,0,90,5.4
89,19.5,19.5,15.6,78,0,0,0,0,0,0,0,0,0,0,,,,7,17.5,14.9,85,0,0,0
89,18.5,18.5,12.9,70,0,0,0,0,0,0,0,0,1.8,4.5,153,28.77,29.43,8,18.5,14.6,78,0,201,5.4
89,18.9,18.9,16.4,85,0,0,0,0,0,0,0,0,0,0,165,28.7,29.36,4,20,15.8,77,0,0,0
89,22.2,22.2,19,82,0,0,0,0,0,0,0,0,0,0,131,28.68,29.33,14,20,15,73,0,0,0
89,17.9,17.9,11.9,68,0,0,0,0,0,0,0,0,0.6,5.8,176,28.89,29.55,3,21.7,17.3,76,0,350,1.8
89,17.3,17.3,12.4,73,0,0,0,0,0,0,0,0,0.5,2.2,145,28.87,29.52,3,18.2,12.4,69,0,80,9.4
89,19.9,19.9,14.9,73,0,0,0,0,0,0,0,0,0.3,2.2,147,28.8,29.45,14,16.5,11,70,0,0,0
89,19.3,19.3,16.5,84,0,0,0,0,0,0,0,0,0,0,148,28.75,29.41,3,15.8,9.7,67,0,68,16.9
89,19.5,19.5,17.4,88,0,0,0,0,0,0,0,0,0,0,159,28.73,29.38,14,17.7,11.9,69,0,86,13.7
89,23.5,23.5,18.5,73,0,0,0,0,0,0,0,0,0.5,2.2,138,28.73,29.38,13,17.4,13.5,78,0,220,6.1
89,21.7,21.7,18.7,83,0,0,0,0,0,0,0,0,0,0,132,28.68,29.34,13,19.3,14.1,72,0,186,6.8
89,23.5,23.5,16.4,64,0,0,0,0,0,0,0,0,0,0,132,28.64,29.29,13,19.7,13.9,69,0,204,6.8
89,26.3,26.3,19.7,67,0,0,0,0,0,0,0,0,0.5,3.4,138,28.72,29.37,3,21.4,13.3,60,0,208,6.1
89,24.9,24.9,18.6,68,0,0,0,0,0,0,0,0,0.5,2.2,150,28.76,29.42,16,19.4,12.4,64,0,82,22.7
