Time,Temperature(℃),Feels Like(℃),Dew Point(℃),Humidity(%),Solar(W/m²),UVI,Rain Rate(in/hr),Daily(in),Event(in),Hourly(in),Weekly(in),Monthly(in),Wind Speed(mph),Wind Gust(mph),Wind Direction(º),Relative(inHg),Absolute(inHg),Weather Condition
88,19,19,14.7,76,0,0,0,0,0,0,0,0,0,0,130,28.71,29.36,16
88,14.3,14.3,9.7,74,0,0,0,0,0,0,0,0,0,0,164,28.88,29.53,16
88,13.4,13.4,8.7,73,0,0,0,0,0,0,0,0,0.2,1.1,147,28.88,29.53,16
88,13.2,13.2,10.9,86,0,0,0,0,0,0,0,0,0,0,140,28.94,29.59,16
88,14.5,14.5,12.1,85,0,0,0,0,0,0,0,0,0,0,151,28.82,29.47,16
88,15.2,15.2,14.2,94,0,0,0,0,0,0,0,0,0,0,123,28.71,29.37,16
88,16.7,16.7,14.5,87,0,0,0,0,0,0,0,0,0,0,152,28.68,29.33,16
88,15.4,15.4,12.3,82,0,0,0,0,0,0,0,0,0,0,153,28.78,29.43,16
88,19.1,19.1,17.3,89,0,0,0,0,0,0,0,0,0,0,142,28.72,29.37,16
88,14.6,14.6,11.6,82,0,0,0,0,0,0,0,0,0,0,153,28.88,29.53,16
88,13.6,13.6,12.1,91,0,0,0,0,0,0,0,0,0,0,160,28.84,29.49,16
88,16.8,16.8,14,84,0,0,0,0,0,0,0,0,0,0,153,28.81,29.46,16
88,16.8,16.8,15.5,92,0,0,0,0,0,0,0,0,0,0,151,28.75,29.41,16
88,20,20,17.6,86,0,0,0,0,0,0,0,0,0.2,1.1,137,28.75,29.4,16
88,19.7,19.7,16.9,84,0,0,0,0,0,0,0,0,0,0,142,28.73,29.38,16
88,20,20,17.9,88,0,0,0,0,0,0,0,0,0,0,132,28.68,29.34,16
88,21.6,21.6,17.8,79,0,0,0,0,0,0,0,0,0,0,139,28.68,29.33,16
